DateTime_IntBegin,UNIT_1_P,UNIT_2_P,UNIT_3_P,UNIT_4_P,UNIT_5_P,UNIT_6_P,UNIT_7_P,UNIT_8_P,UP_RES_L,LO_RES_L,ON_Units,P_Total,P_N,Net_Head_m,G_Net_Head_m,G_Disch,P_Net_Head_m,P_Disch,Delta_V_mcm,Delta_URL,Machine_Hrs_Real
2025-06-02 19:15:00,0.00048828125,244.242492675781,0.00048828125,0.00048828125,,0.00048828125,,,457.28564453125,323.820373535156,1,244.244445800781,0.9969161053093102,130.96527099609398,130.75,-204.494991749968,130.75,184.70049025741,-0.18347791565757385,-0.059722900391022904,0.24922902632732755
2025-06-02 19:30:00,0.00048828125,244.401504516601,0.00048828125,0.00048828125,,0.00048828125,,,457.225921630859,323.555603027343,1,244.403457641601,0.9975651332310245,131.17031860351597,131.0,-204.011364553678,131.0,184.26614551088,-0.18316316165546961,-0.059722900391022904,0.24939128330775612
2025-06-02 19:45:00,0.00048828125,244.329498291015,0.00048828125,0.00048828125,,0.00048828125,,,457.15542602539,323.712005615234,1,244.331451416015,0.997271230269449,130.94342041015602,130.75,-204.494991749968,130.75,184.70049025741,-0.18354327480578828,-0.07049560546897737,0.24931780756736224
2025-06-02 20:00:00,0.00048828125,244.456497192382,0.00048828125,0.00048828125,,0.00048828125,,,457.047912597656,324.034881591796,1,244.458450317382,0.9977895931321714,130.51303100586,130.5,-204.983903240085,130.5,185.131323083972,-0.1840777248713119,-0.1075134277339771,0.24944739828304285
2025-06-02 20:15:00,0.00048828125,244.210494995117,0.00048828125,0.00048828125,,0.00048828125,,,456.97265625,323.919830322265,1,244.212448120117,0.9967855025310898,130.552825927735,130.5,-204.983903240085,130.5,185.131323083972,-0.18389248470175718,-0.07525634765602263,0.24919637563277244
2025-06-02 20:30:00,0.00048828125,244.13150024414,0.00048828125,0.00048828125,,0.00048828125,,,456.91650390625,323.954437255859,1,244.13345336914,0.9964630749760817,130.46206665039102,130.25,-205.478336516796,130.25,185.558950798917,-0.18427641754184695,-0.05615234375,0.24911576874402042
2025-06-02 20:45:00,0.00048828125,244.355499267578,0.00048828125,0.00048828125,,0.00048828125,,,456.76123046875,324.24380493164,1,244.357452392578,0.9973773567044001,130.01742553711,130.0,-205.978613458098,130.0,185.983611437752,-0.18489456452562764,-0.1552734375,0.24934433917610002
2025-06-02 21:15:00,0.00048828125,244.237503051757,0.00048828125,0.00048828125,,0.00048828125,,,456.671630859375,324.213653564453,1,244.239456176757,0.9968957394969673,129.957977294922,129.75,-206.4850766362,129.75,186.405546527876,-0.18525968385149932,-0.089599609375,0.24922393487424183
2025-06-02 21:30:00,0.00048828125,244.40249633789,0.00048828125,0.00048828125,,0.00048828125,,,456.572479248046,324.385711669921,1,244.40444946289,0.9975691814811837,129.686767578125,129.5,-206.997652137895,129.5,186.824977723148,-0.18584503057055404,-0.09915161132897765,0.24939229537029592
2025-06-02 21:45:00,0.00048828125,244.266494750976,0.00048828125,0.00048828125,,0.00048828125,,,456.479309082031,324.545471191406,1,244.268447875976,0.9970140729631674,129.433837890625,129.25,-207.515875800914,129.25,187.242163605596,-0.18620662368310925,-0.09317016601499972,0.24925351824079184
2025-06-02 22:00:00,0.00048828125,244.424499511718,0.00048828125,0.00048828125,,0.00048828125,,,456.431518554687,324.56558227539,1,244.426452636718,0.9976589903539511,129.365936279297,129.25,-207.515875800914,129.25,187.242163605596,-0.1863270712205602,-0.04779052734403422,0.24941474758848778
2025-06-02 22:15:00,0.00048828125,244.375503540039,0.00048828125,0.00048828125,,0.00048828125,,,456.320434570312,324.606903076171,1,244.377456665039,0.9974590067960776,129.21353149414097,129.0,-208.03909640942,129.0,187.657359613064,-0.18675942343136415,-0.111083984375,0.2493647516990194
2025-06-02 22:30:00,0.00048828125,244.387496948242,0.00048828125,0.00048828125,,0.00048828125,,,456.261901855468,324.755493164062,1,244.389450073242,0.9975079594826204,129.00640869140602,129.0,-208.03909640942,129.0,187.657359613064,-0.18676858909677185,-0.058532714843977374,0.2493769898706551
2025-06-02 22:45:00,0.00048828125,244.250503540039,0.00048828125,0.00048828125,,0.00048828125,,,456.169921875,324.83706665039,1,244.252456665039,0.996948802714445,128.83285522461,128.75,-208.56672635531,128.75,188.070800431688,-0.18713731331339784,-0.09197998046801104,0.24923720067861124
2025-06-02 23:00:00,0.00048828125,244.307495117187,0.00048828125,0.00048828125,,0.00048828125,,,456.088684082031,324.83706665039,1,244.309448242187,0.9971814213966815,128.75161743164102,128.75,-208.56672635531,128.75,188.070800431688,-0.1871809781787367,-0.08123779296897737,0.24929535534917038
2025-06-02 23:15:00,0.00048828125,244.30549621582,0.00048828125,0.00048828125,,0.00048828125,,,455.993103027343,324.930908203125,1,244.30744934082,0.9971732626155918,128.562194824218,128.5,-209.098542437771,128.5,188.482732847468,-0.1876567281937532,-0.09558105468801159,0.24929331565389795
2025-06-02 23:30:00,0.00048828125,244.514495849609,0.00048828125,0.00048828125,,0.00048828125,,,455.928619384765,325.064971923828,1,244.516448974609,0.9980263223453428,128.363647460937,128.25,-209.633551178734,128.25,188.893396579641,-0.1882978219107955,-0.06448364257801131,0.2495065805863357
2025-06-02 23:45:00,0.00048828125,244.133499145507,0.00048828125,0.00048828125,,0.00048828125,,,455.822296142578,325.156585693359,1,244.135452270507,0.9964712337571714,128.16571044921903,128.0,-210.17345805111,128.0,189.30303432359,-0.18848862454248064,-0.10632324218698841,0.24911780843929285
2025-06-03 00:00:00,0.00048828125,244.561492919921,0.00048828125,0.00048828125,,0.00048828125,,,455.764953613281,325.202392578125,1,244.563446044921,0.9982181471221265,128.06256103515602,128.0,-210.17345805111,128.0,189.30303432359,-0.1888190638830261,-0.05734252929698869,0.24955453678053163
2025-06-03 00:15:00,0.00048828125,244.350494384765,0.00048828125,0.00048828125,,0.00048828125,,,455.658630371093,325.253784179687,1,244.352447509765,0.9973569286112857,127.90484619140602,127.75,-210.71756118212,127.75,189.711894950415,-0.1891445576625539,-0.10632324218801159,0.24933923215282142
2025-06-03 00:30:00,0.00048828125,244.33349609375,0.00048828125,0.00048828125,,0.00048828125,,,455.598907470703,325.362152099609,1,244.33544921875,0.9972875478316326,127.73675537109403,127.5,-211.266039485663,127.5,190.120219532119,-0.18962369141288196,-0.05972290038999972,0.24932188695790816
2025-06-03 00:45:00,0.00048828125,244.146499633789,0.00048828125,0.00048828125,,0.00048828125,,,455.500946044921,325.45376586914,1,244.148452758789,0.996524296974649,127.54718017578102,127.5,-211.266039485663,127.5,190.120219532119,-0.18947856732576185,-0.09796142578198896,0.24913107424366224
2025-06-03 01:00:00,0.00048828125,244.230499267578,0.00048828125,0.00048828125,,0.00048828125,,,455.395843505859,325.52749633789,1,244.232452392578,0.9968671526227674,127.36834716796898,127.25,-211.819108886057,127.25,190.52824633098,-0.19003996075170201,-0.10510253906204525,0.24921678815569184
2025-06-03 01:15:00,0.00048828125,244.49949645996,0.00048828125,0.00048828125,,0.00048828125,,,455.32534790039,325.604583740234,1,244.50144958496,0.9979651003467755,127.22076416015602,127.0,-212.377031118966,127.0,190.936218650258,-0.19075037865479025,-0.07049560546897737,0.2494912750866939
2025-06-03 01:30:00,0.00048828125,244.199493408203,0.00048828125,0.00048828125,,0.00048828125,,,455.222625732421,325.673858642578,1,244.201446533203,0.9967405980947062,127.04876708984301,127.0,-212.377031118966,127.0,190.936218650258,-0.19051632811718655,-0.10272216796897737,0.24918514952367654
2025-06-03 01:45:00,0.00048828125,244.213500976562,0.00048828125,0.00048828125,,0.00048828125,,,455.1533203125,325.762115478515,1,244.215454101562,0.9967977718431101,126.891204833985,126.75,-212.940103316519,126.75,191.344406024361,-0.19103239846975303,-0.06930541992102235,0.24919944296077753
